Female,Sophomore,Just loans,No,Heterosexual,"White, Black",Social sciences (not incl. BEO or econ),No,No,Domestic,Somewhat disapprove,Very informed,"Passion for subject, Chances of employment after graduation",Strongly agree,Strongly agree,Once a year,Once or twice a month,Somewhat agree,Somewhat disagree,Somewhat agree,"Testing classes (paid), Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Female,Sophomore,None,No,Heterosexual,White,Humanities/arts,Yes,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Influence of faculty members, Influence of family",Strongly agree,Strongly agree,Never,Once or twice a month,Somewhat disagree,Somewhat agree,Strongly disagree,"Professional testing tutor (paid), Preparation books, Free resources offered by community or school","Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Sophomore,Grants and loans,No,Heterosexual,Native Hawaiian/Pacific Islander,"Humanities/arts, Social sciences (not incl. BEO or econ)",No,No,Domestic,Somewhat disapprove,Very informed,"Passion for subject, Influence of faculty members, Influence of family",Strongly agree,Strongly agree,Never,Once or twice a month,Somewhat disagree,Strongly disagree,Somewhat agree,"Preparation books, Free resources offered by community or school","Classes, Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Senior,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of family",Strongly agree,Somewhat agree,Never,More than once a week,Somewhat agree,Strongly agree,Strongly disagree,"Professional testing tutor (paid), Preparation books",Extracurricular activities,,,,,,
Female,Sophomore,None,Yes,Bisexual,White,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Very informed,Passion for subject,Strongly agree,Strongly agree,Once or twice a month,Once or twice a month,Strongly agree,Somewhat disagree,Strongly disagree,Preparation books,Mutual friends,,,,,,
Female,Junior,None,Yes,Heterosexual,White,Social sciences (not incl. BEO or econ),No,No,Domestic,Somewhat approve,Somewhat informed,Passion for subject,No opinion,No opinion,More than once a week,Once a year,Strongly agree,Strongly agree,No opinion,"Professional testing tutor (paid), Free resources offered by community or school","Classes, Mutual friends, Housing arrangements, Parties and other social gatherings, Other",,,,,,
Male,Sophomore,"Grants, covering all costs",No,Heterosexual,Asian,Social sciences (not incl. BEO or econ),No,Yes,Domestic,Somewhat disapprove,Somewhat informed,"Passion for subject, Influence of faculty members, Influence of peers",Strongly agree,Strongly agree,Once or twice a semester,Once or twice a month,No opinion,Strongly disagree,Somewhat agree,No resources,Parties and other social gatherings,,,,,,
Male,Junior,None,No,Heterosexual,White,Social sciences (not incl. BEO or econ),Yes,No,Domestic,Strongly approve,Somewhat informed,"Passion for subject, Influence of faculty members",Somewhat agree,Strongly agree,Once a year,Once or twice a month,Somewhat agree,No opinion,Strongly disagree,"Student testing tutor (paid), Preparation books, Free resources offered by community or school",Extracurricular activities,,,,,,
Male,Senior,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Influence of peers",Strongly agree,Strongly agree,Once a year,More than once a week,No opinion,Somewhat disagree,Somewhat disagree,Free resources offered by community or school,I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,None,No,Heterosexual,White,Life sciences,No,No,International,Strongly approve,Somewhat informed,"Passion for subject, Influence of faculty members",Somewhat agree,Strongly agree,Once a year,Once or twice a semester,Somewhat agree,No opinion,No opinion,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Male,Sophomore,None,No,Gay,Asian,Social sciences (not incl. BEO or econ),No,No,International,Somewhat approve,Very informed,"Passion for subject, Chances of employment after graduation, Influence of family",Strongly agree,Somewhat agree,Never,Once a week,Somewhat agree,Somewhat agree,Strongly disagree,"Professional testing tutor (paid), Testing classes (paid), Preparation books, Free resources offered by community or school","Dating apps or websites, Mutual friends, Parties and other social gatherings, Extracurricular activities, Other",,,,,,
Male,Junior,Grants and loans,No,Heterosexual,Black,Life sciences,No,No,Domestic,No opinion,Somewhat informed,Passion for subject,No opinion,Somewhat agree,Once or twice a month,Once a year,Strongly agree,No opinion,Strongly disagree,Free resources offered by community or school,I have not hooked up with anyone at Brown,,,,,,
Male,First-year,"Grants, covering some costs",No,Heterosexual,Asian,"Physical sciences (incl. math, CS)",No,Yes,Domestic,No opinion,Very uninformed,"Passion for subject, Chances of employment after graduation",Strongly agree,No opinion,Never,Never,No opinion,No opinion,,No resources,I have not hooked up with anyone at Brown,,,,,,
Male,First-year,None,No,Heterosexual,"White, Asian","Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers",Somewhat agree,No opinion,Never,Once or twice a semester,Somewhat agree,Somewhat agree,No opinion,"Testing classes (paid), Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Female,Junior,None,No,Gay,Asian,"Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers, Influence of family",Strongly agree,Somewhat agree,Never,Once or twice a month,Strongly agree,No opinion,No opinion,"Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Male,Junior,None,No,Heterosexual,Black,Humanities/arts,No,No,Domestic,No opinion,Somewhat informed,Passion for subject,Strongly agree,Strongly agree,Once or twice a month,Once or twice a month,No opinion,Strongly disagree,No opinion,No resources,I have not hooked up with anyone at Brown,,,,,,
Male,First-year,None,No,Heterosexual,"White, Asian","Physical sciences (incl. math, CS)",No,No,Domestic,No opinion,Very informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of peers",No opinion,Somewhat agree,Once a year,Once or twice a semester,Somewhat agree,Strongly agree,Somewhat disagree,"Testing classes (paid), Preparation books, Free resources offered by community or school",I have not hooked up with anyone at Brown,,,,,,
Male,Senior,Grants and loans,No,Heterosexual,Hispanic,Humanities/arts,No,Yes,Domestic,No opinion,Somewhat informed,Influence of faculty members,Somewhat agree,Strongly agree,Once or twice a semester,Once a week,Strongly agree,Somewhat agree,Strongly disagree,No resources,I have not hooked up with anyone at Brown,,,,,,
Female,Sophomore,None,No,Bisexual,White,"Physical sciences (incl. math, CS)",No,No,International,Somewhat approve,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of family",Strongly agree,Strongly agree,Never,Once a week,Strongly agree,Strongly agree,No opinion,"Professional testing tutor (paid), Preparation books, Free resources offered by community or school","Classes, Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,First-year,None,Yes,Heterosexual,White,Life sciences,No,No,Domestic,Somewhat approve,Very informed,"Passion for subject, Chances of employment after graduation",Somewhat agree,Strongly agree,Once a week,Once or twice a semester,Somewhat agree,No opinion,No opinion,"Professional testing tutor (paid), Testing classes (paid), Preparation books, Free resources offered by community or school","Mutual friends, Parties and other social gatherings, Extracurricular activities",,,,,,
Female,Sophomore,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,No opinion,Somewhat uninformed,"Passion for subject, Influence of faculty members, Influence of peers, Influence of family",Somewhat disagree,Somewhat agree,Never,Once or twice a semester,No opinion,Somewhat agree,No opinion,Professional testing tutor (paid),Mutual friends,,,,,,
Female,Senior,None,No,Bisexual,Asian,Social sciences (not incl. BEO or econ),No,No,International,Somewhat disapprove,Very informed,"Passion for subject, Influence of family",No opinion,Strongly agree,Once a year,Once or twice a month,Somewhat agree,No opinion,Somewhat disagree,"Professional testing tutor (paid), Preparation books, Free resources offered by community or school","Classes, Mutual friends, Housing arrangements, Parties and other social gatherings, Extracurricular activities",,,,,,
Male,Junior,"Grants, covering all costs",No,Gay,White,"Physical sciences (incl. math, CS)",No,Yes,Domestic,No opinion,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers",Somewhat disagree,Somewhat agree,Never,Once or twice a semester,No opinion,Somewhat agree,Strongly disagree,"Preparation books, Free resources offered by community or school","Dating apps or websites, Other",,,,,,
Female,Senior,None,Yes,Heterosexual,White,"Humanities/arts, Life sciences",No,No,Domestic,Somewhat disapprove,Very uninformed,"Passion for subject, Chances of employment after graduation",Strongly agree,Strongly agree,More than once a week,Never,Strongly disagree,Strongly agree,No opinion,"Professional testing tutor (paid), Testing classes (paid), Preparation books, Free resources offered by community or school","Classes, Mutual friends, Extracurricular activities",,,,,,
Male,Junior,Grants and loans,No,Heterosexual,White,"Humanities/arts, Physical sciences (incl. math, CS)",No,No,Domestic,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of faculty members, Influence of family",Somewhat disagree,Somewhat disagree,Never,Once or twice a semester,Strongly agree,Strongly agree,,Preparation books,I have not hooked up with anyone at Brown,,,,,,
Female,Senior,Just loans,No,Bisexual,"Black, Other",Social sciences (not incl. BEO or econ),No,No,Domestic,Somewhat disapprove,Very informed,"Passion for subject, Chances of employment after graduation",Strongly agree,Strongly agree,Once or twice a semester,Once or twice a semester,No opinion,Somewhat disagree,Somewhat agree,"Preparation books, Free resources offered by community or school",Other,,,,,,
Male,Senior,None,Yes,Heterosexual,Asian,Social sciences (not incl. BEO or econ),No,No,International,Somewhat approve,Very uninformed,Passion for subject,No opinion,Strongly disagree,Once a week,Once or twice a semester,No opinion,Somewhat agree,Strongly agree,Professional testing tutor (paid),"Mutual friends, Parties and other social gatherings",,,,,,
Female,Sophomore,Grants and loans,No,Heterosexual,White,Social sciences (not incl. BEO or econ),No,No,Domestic,Somewhat disapprove,Somewhat informed,"Passion for subject, Chances of employment after graduation, Influence of peers, Influence of family",Strongly agree,Strongly agree,Never,Once or twice a semester,Somewhat disagree,Somewhat disagree,Somewhat disagree,"Preparation books, Free resources offered by community or school","Classes, Mutual friends, Housing arrangements, Parties and other social gatherings, Other",,,,,,
